SL,Division Code,Division Name,District Code,District Name,Upazilla Code,Upazilla Name,Union code,Union name,Total Population
4941.,30,Dhaka,39,Jamalpur,58,Madarganj,71,Karaichara,35677
4942.,30,Dhaka,39,Jamalpur,58,Madarganj,83,Sidhuli,23265
4943.,30,Dhaka,39,Jamalpur,61,Melandaha,17,Adra,21322
4944.,30,Dhaka,39,Jamalpur,61,Melandaha,19,Char Banipakuri,31002
4945.,30,Dhaka,39,Jamalpur,61,Melandaha,28,Durmut,21387
4946.,30,Dhaka,39,Jamalpur,61,Melandaha,38,Fulkocha,24784
4947.,30,Dhaka,39,Jamalpur,61,Melandaha,47,Ghosher Para,34271
4948.,30,Dhaka,39,Jamalpur,61,Melandaha,57,Jhaugara,29008
4949.,30,Dhaka,39,Jamalpur,61,Melandaha,66,Kulia,23812
4950.,30,Dhaka,39,Jamalpur,61,Melandaha,76,Mahmudpur,38093
4951.,30,Dhaka,39,Jamalpur,61,Melandaha,85,Nangla,22467
4952.,30,Dhaka,39,Jamalpur,61,Melandaha,95,Nayanagar,21049
4953.,30,Dhaka,39,Jamalpur,61,Melandaha,97,Shaympur,14667
4954.,30,Dhaka,39,Jamalpur,85,Sarishabari,10,Aona,29756
4955.,30,Dhaka,39,Jamalpur,85,Sarishabari,21,Bhatara,33347
4956.,30,Dhaka,39,Jamalpur,85,Sarishabari,31,Doail,43102
4957.,30,Dhaka,39,Jamalpur,85,Sarishabari,42,Kamrabad,18215
4958.,30,Dhaka,39,Jamalpur,85,Sarishabari,52,Mahadan,35290
4959.,30,Dhaka,39,Jamalpur,85,Sarishabari,63,Pingna,28935
4960.,30,Dhaka,39,Jamalpur,85,Sarishabari,73,Pogaldigha,53002
4961.,30,Dhaka,39,Jamalpur,85,Sarishabari,84,Satpoa,31511
4962.,40,Khulna,41,Jessore,04,Abhaynagar,10,Baghutia,22003
4963.,40,Khulna,41,Jessore,04,Abhaynagar,21,Prambag,22323
4964.,40,Khulna,41,Jessore,04,Abhaynagar,27,Sundoli,12308
4965.,40,Khulna,41,Jessore,04,Abhaynagar,42,Payra,18603
4966.,40,Khulna,41,Jessore,04,Abhaynagar,52,Chalishia,18961
4967.,40,Khulna,41,Jessore,04,Abhaynagar,63,Siddhipasha,26467
4968.,40,Khulna,41,Jessore,04,Abhaynagar,73,Sreedharpur,31757
4969.,40,Khulna,41,Jessore,04,Abhaynagar,84,Subha Para,24156
4970.,40,Khulna,41,Jessore,09,Bagherpara,15,Basuari,23222
4971.,40,Khulna,41,Jessore,09,Bagherpara,19,Bandabilla,30006
4972.,40,Khulna,41,Jessore,09,Bagherpara,28,Darajhat,18602
4973.,40,Khulna,41,Jessore,09,Bagherpara,38,Dhalgram,18523
4974.,40,Khulna,41,Jessore,09,Bagherpara,47,Dohakula,23300
4975.,40,Khulna,41,Jessore,09,Bagherpara,57,Jamdia,23477
4976.,40,Khulna,41,Jessore,09,Bagherpara,66,Jaharpur,19565
4977.,40,Khulna,41,Jessore,09,Bagherpara,76,Narikelbaria,25294
4978.,40,Khulna,41,Jessore,09,Bagherpara,85,Roypur,26618
4979.,40,Khulna,41,Jessore,11,Chaugachha,14,Chaugachha,12081
4980.,40,Khulna,41,Jessore,11,Chaugachha,17,Dhuliani,14021
4981.,40,Khulna,41,Jessore,11,Chaugachha,25,Hakimpur,20227
4982.,40,Khulna,41,Jessore,11,Chaugachha,34,Jagadishpur,16087
4983.,40,Khulna,41,Jessore,11,Chaugachha,43,Swarupdaha,25618
4984.,40,Khulna,41,Jessore,11,Chaugachha,51,Narayanpur,24336
4985.,40,Khulna,41,Jessore,11,Chaugachha,60,Pashapole,19268
4986.,40,Khulna,41,Jessore,11,Chaugachha,69,Patibila,14119
4987.,40,Khulna,41,Jessore,11,Chaugachha,77,Phulsara,23462
4988.,40,Khulna,41,Jessore,11,Chaugachha,86,Singhajhuli,13528
4989.,40,Khulna,41,Jessore,11,Chaugachha,94,Sukpukhuria,27201
4990.,40,Khulna,41,Jessore,23,Jhikargachha,25,Bankra,21765
4991.,40,Khulna,41,Jessore,23,Jhikargachha,29,Ganganandapur,24308
4992.,40,Khulna,41,Jessore,23,Jhikargachha,35,Gadkhali,26892
4993.,40,Khulna,41,Jessore,23,Jhikargachha,41,Hajirbagh,21247
4994.,40,Khulna,41,Jessore,23,Jhikargachha,47,Jhikargachha,27623
4995.,40,Khulna,41,Jessore,23,Jhikargachha,53,Magura,26240
4996.,40,Khulna,41,Jessore,23,Jhikargachha,59,Nabharan,29495
4997.,40,Khulna,41,Jessore,23,Jhikargachha,65,Nibaskhola,22760
4998.,40,Khulna,41,Jessore,23,Jhikargachha,71,Panisara,21828
4999.,40,Khulna,41,Jessore,23,Jhikargachha,83,Shankarpur,23631
5000.,40,Khulna,41,Jessore,23,Jhikargachha,89,Shimulia,20345
5001.,40,Khulna,41,Jessore,38,Keshabpur,17,Bidyanandakati,34032
5002.,40,Khulna,41,Jessore,38,Keshabpur,19,Gaurighona,21138
5003.,40,Khulna,41,Jessore,38,Keshabpur,28,Keshabpur,20520
5004.,40,Khulna,41,Jessore,38,Keshabpur,38,Majidpur,23781
5005.,40,Khulna,41,Jessore,38,Keshabpur,47,Mangalkot,22877
5006.,40,Khulna,41,Jessore,38,Keshabpur,57,Panjia,24080
5007.,40,Khulna,41,Jessore,38,Keshabpur,66,Sagardari,30058
5008.,40,Khulna,41,Jessore,38,Keshabpur,76,Sufalakati,17249
5009.,40,Khulna,41,Jessore,38,Keshabpur,85,Trimohini,33327
5010.,40,Khulna,41,Jessore,47,Jessore Sadar,10,Arabpur,41361
5011.,40,Khulna,41,Jessore,47,Jessore Sadar,11,Basundia,35292
5012.,40,Khulna,41,Jessore,47,Jessore Sadar,23,Chanchra,44239
5013.,40,Khulna,41,Jessore,47,Jessore Sadar,29,Churamankati,40139
5014.,40,Khulna,41,Jessore,47,Jessore Sadar,35,Diara,36789
5015.,40,Khulna,41,Jessore,47,Jessore Sadar,41,Fathehpur,47550
5016.,40,Khulna,41,Jessore,47,Jessore Sadar,47,Haibatpur,32461
5017.,40,Khulna,41,Jessore,47,Jessore Sadar,53,Ichhali,22805
5018.,40,Khulna,41,Jessore,47,Jessore Sadar,65,Kashimpur,38472
5019.,40,Khulna,41,Jessore,47,Jessore Sadar,71,Kachua,22692
5020.,40,Khulna,41,Jessore,47,Jessore Sadar,77,Lebutala,21274
5021.,40,Khulna,41,Jessore,47,Jessore Sadar,83,Narendrapur,32253
5022.,40,Khulna,41,Jessore,47,Jessore Sadar,89,Noapara,54878
5023.,40,Khulna,41,Jessore,47,Jessore Sadar,92,Ramnagar,38810
5024.,40,Khulna,41,Jessore,61,Manirampur,10,Bhojgati,13609
5025.,40,Khulna,41,Jessore,61,Manirampur,11,Chaluahati,27982
5026.,40,Khulna,41,Jessore,61,Manirampur,16,Dhakuria,26257
5027.,40,Khulna,41,Jessore,61,Manirampur,22,Durbadanga,23969
5028.,40,Khulna,41,Jessore,61,Manirampur,27,Haridaskati,23700
5029.,40,Khulna,41,Jessore,61,Manirampur,33,Hariharnagar,24906
5030.,40,Khulna,41,Jessore,61,Manirampur,39,Jhanpa,27127
5031.,40,Khulna,41,Jessore,61,Manirampur,44,Kashimnagar,15178
5032.,40,Khulna,41,Jessore,61,Manirampur,50,Khanpur,28206
5033.,40,Khulna,41,Jessore,61,Manirampur,55,Kheda Para,27512
5034.,40,Khulna,41,Jessore,61,Manirampur,61,Kultia,17770
5035.,40,Khulna,41,Jessore,61,Manirampur,67,Manirampur,11912
5036.,40,Khulna,41,Jessore,61,Manirampur,72,Manoharpur,12027
5037.,40,Khulna,41,Jessore,61,Manirampur,78,Maswimnagar,30114
5038.,40,Khulna,41,Jessore,61,Manirampur,83,Nehalpur,14508
5039.,40,Khulna,41,Jessore,61,Manirampur,89,Rohita,29340
5040.,40,Khulna,41,Jessore,61,Manirampur,94,Shyamkur,35166
5041.,40,Khulna,41,Jessore,90,Sharsha,13,Bagachra,34250
5042.,40,Khulna,41,Jessore,90,Sharsha,17,Bahadurpur,24256
5043.,40,Khulna,41,Jessore,90,Sharsha,25,Benapole,18057
5044.,40,Khulna,41,Jessore,90,Sharsha,34,Dihi,24157
5045.,40,Khulna,41,Jessore,90,Sharsha,43,Goga,25961
5046.,40,Khulna,41,Jessore,90,Sharsha,51,Kayba,30850
5047.,40,Khulna,41,Jessore,90,Sharsha,60,Lakshmanpur,19866
5048.,40,Khulna,41,Jessore,90,Sharsha,69,Nizampur,21184
5049.,40,Khulna,41,Jessore,90,Sharsha,77,Putkhali,27811
5050.,40,Khulna,41,Jessore,90,Sharsha,86,Sharsha,44805
5051.,40,Khulna,41,Jessore,90,Sharsha,94,Ulashi,33607
5052.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,17,Basanda,15102
5053.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,19,Binoykati,20898
5054.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,28,Gabkhan Dhansiri,14761
5055.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,38,Gabha Ramchandrapur,19006
5056.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,57,Keora,11749
5057.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,63,Nathullabad,13620
5058.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,66,Kirtipasha,16815
5059.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,76,Nabagram,17606
5060.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,85,Ponabalia,16360
5061.,10,Barisal,42,Jhalokati,40,Jhalokati Sadar,95,Sekherhat,16402
5062.,10,Barisal,42,Jhalokati,43,Kanthalia,15,Amua,24053
5063.,10,Barisal,42,Jhalokati,43,Kanthalia,31,Awrabunia,16901
5064.,10,Barisal,42,Jhalokati,43,Kanthalia,47,Chenchri Rampur,25044
5065.,10,Barisal,42,Jhalokati,43,Kanthalia,63,Kanthalia,19333
5066.,10,Barisal,42,Jhalokati,43,Kanthalia,79,Patkhalghata,15777
5067.,10,Barisal,42,Jhalokati,43,Kanthalia,94,Saulajalia,23163
5068.,10,Barisal,42,Jhalokati,73,Nalchity,13,Bharabpasha,16008
5069.,10,Barisal,42,Jhalokati,73,Nalchity,15,Dapdapia,26545
5070.,10,Barisal,42,Jhalokati,73,Nalchity,21,Kulkati,15717
5071.,10,Barisal,42,Jhalokati,73,Nalchity,31,Kusanghal,15862
5072.,10,Barisal,42,Jhalokati,73,Nalchity,36,Mollahat,16240
5073.,10,Barisal,42,Jhalokati,73,Nalchity,42,Magar,16785
5074.,10,Barisal,42,Jhalokati,73,Nalchity,52,Nachan Mohal,13470
5075.,10,Barisal,42,Jhalokati,73,Nalchity,73,Ranapasha,11500
5076.,10,Barisal,42,Jhalokati,73,Nalchity,84,Siddhakati,15517
5077.,10,Barisal,42,Jhalokati,73,Nalchity,94,Subidpur,15107
5078.,10,Barisal,42,Jhalokati,84,Rajapur,13,Baramaia,20052
5079.,10,Barisal,42,Jhalokati,84,Rajapur,27,Galua,33769
5080.,10,Barisal,42,Jhalokati,84,Rajapur,40,Mathbari,22323
5081.,10,Barisal,42,Jhalokati,84,Rajapur,54,Rajapur,34399
5082.,10,Barisal,42,Jhalokati,84,Rajapur,67,Saturia,17777
5083.,10,Barisal,42,Jhalokati,84,Rajapur,81,Suktagarh,20174
5084.,40,Khulna,44,Jhenaidah,14,Harinakundu,10,Bhayna,24352
5085.,40,Khulna,44,Jhenaidah,14,Harinakundu,21,Chandpur,27651
5086.,40,Khulna,44,Jhenaidah,14,Harinakundu,31,Daulatpur,23830
5087.,40,Khulna,44,Jhenaidah,14,Harinakundu,42,Phalsi,12213
5088.,40,Khulna,44,Jhenaidah,14,Harinakundu,52,Joradaha,14202
5089.,40,Khulna,44,Jhenaidah,14,Harinakundu,63,Kapashati,24526
5090.,40,Khulna,44,Jhenaidah,14,Harinakundu,73,Raghunathpur,25332
5091.,40,Khulna,44,Jhenaidah,14,Harinakundu,84,Taherhuda,23606
5092.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,11,Dogachhi,13294
5093.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,13,Fursandi,17770
5094.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,15,Ganna,28907
5095.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,21,Ghorshal,17974
5096.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,26,Halidhani,18914
5097.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,31,Harishankarpur,19932
5098.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,42,Kalicharanpur,15535
5099.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,47,Kumrabaria,20056
5100.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,52,Madhuhati,26681
5101.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,58,Moharajpur,26201
5102.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,63,Naldanga,23793
5103.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,68,Padmakar,18386
5104.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,73,Paglakanai,17879
5105.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,79,Porahati,26408
5106.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,84,Saganna,21050
5107.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,89,Sadhuhati,22044
5108.,40,Khulna,44,Jhenaidah,19,Jhenaidah Sadar,94,Surat,13274
5109.,40,Khulna,44,Jhenaidah,33,Kaliganj,10,Bara Bazar,32763
5110.,40,Khulna,44,Jhenaidah,33,Kaliganj,20,Jamal,17422
5111.,40,Khulna,44,Jhenaidah,33,Kaliganj,33,Sundarpur Durgapur,17907
5112.,40,Khulna,44,Jhenaidah,33,Kaliganj,40,Kashtabhanga,20255
5113.,40,Khulna,44,Jhenaidah,33,Kaliganj,47,Kola,22537
5114.,40,Khulna,44,Jhenaidah,33,Kaliganj,54,Maliat,17560
5115.,40,Khulna,44,Jhenaidah,33,Kaliganj,61,Niamatpur,21263
5116.,40,Khulna,44,Jhenaidah,33,Kaliganj,74,Roygram,24720
5117.,40,Khulna,44,Jhenaidah,33,Kaliganj,81,Rakhalgachhi,23408
5118.,40,Khulna,44,Jhenaidah,33,Kaliganj,88,Simla Rokonpur,15002
5119.,40,Khulna,44,Jhenaidah,33,Kaliganj,94,Trilochanpur,24188
5120.,40,Khulna,44,Jhenaidah,42,Kotchandpur,13,Baluhar,20642
5121.,40,Khulna,44,Jhenaidah,42,Kotchandpur,27,Dora,21158
5122.,40,Khulna,44,Jhenaidah,42,Kotchandpur,40,Elangi,18998
5123.,40,Khulna,44,Jhenaidah,42,Kotchandpur,67,Kushna,24908
5124.,40,Khulna,44,Jhenaidah,42,Kotchandpur,81,Sabdalpur,22321
5125.,40,Khulna,44,Jhenaidah,71,Maheshpur,10,Azampur,23155
5126.,40,Khulna,44,Jhenaidah,71,Maheshpur,11,Banshbaria,29220
5127.,40,Khulna,44,Jhenaidah,71,Maheshpur,17,Fatehpur,24520
5128.,40,Khulna,44,Jhenaidah,71,Maheshpur,23,Jadabpur,26535
5129.,40,Khulna,44,Jhenaidah,71,Maheshpur,29,Kazirber,32941
5130.,40,Khulna,44,Jhenaidah,71,Maheshpur,35,Manderbari,28116
5131.,40,Khulna,44,Jhenaidah,71,Maheshpur,53,Natima,25520
5132.,40,Khulna,44,Jhenaidah,71,Maheshpur,59,Nepa,29498
5133.,40,Khulna,44,Jhenaidah,71,Maheshpur,65,Pantha Para,17855
5134.,40,Khulna,44,Jhenaidah,71,Maheshpur,77,Shyamkur,27122
5135.,40,Khulna,44,Jhenaidah,71,Maheshpur,83,S.B.K,17895
5136.,40,Khulna,44,Jhenaidah,71,Maheshpur,89,Swaruppur,22467
5137.,40,Khulna,44,Jhenaidah,80,Shailkupa,10,Abaipur,19821
5138.,40,Khulna,44,Jhenaidah,80,Shailkupa,12,Bagura,19647
5139.,40,Khulna,44,Jhenaidah,80,Shailkupa,18,Dhalhara Chandra,27460
5140.,40,Khulna,44,Jhenaidah,80,Shailkupa,25,Dignagar,19263
5141.,40,Khulna,44,Jhenaidah,80,Shailkupa,31,Dudhsar,25122
5142.,40,Khulna,44,Jhenaidah,80,Shailkupa,37,Manoharpur,16208
5143.,40,Khulna,44,Jhenaidah,80,Shailkupa,44,Fulhari,22036
5144.,40,Khulna,44,Jhenaidah,80,Shailkupa,50,Hakimpur,22637
5145.,40,Khulna,44,Jhenaidah,80,Shailkupa,56,Kancherkol,22776
5146.,40,Khulna,44,Jhenaidah,80,Shailkupa,63,Mirzapur,31969
5147.,40,Khulna,44,Jhenaidah,80,Shailkupa,69,Nityanandapur,23433
5148.,40,Khulna,44,Jhenaidah,80,Shailkupa,75,Sarutia,24956
5149.,40,Khulna,44,Jhenaidah,80,Shailkupa,88,Tribeni,23214
5150.,40,Khulna,44,Jhenaidah,80,Shailkupa,94,Umedpur,27835
5151.,50,Rajshahi,38,Joypurhat,13,Akkelpur,15,Gopinathpur,23318
5152.,50,Rajshahi,38,Joypurhat,13,Akkelpur,31,Raikali,23475
5153.,50,Rajshahi,38,Joypurhat,13,Akkelpur,47,Rukindipur,26115
5154.,50,Rajshahi,38,Joypurhat,13,Akkelpur,63,Sonamukhi,16266
5155.,50,Rajshahi,38,Joypurhat,13,Akkelpur,79,Tilakpur,24218
5156.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,17,Amdai,22562
5157.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,19,Bambu,26510
5158.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,28,Bhadsa,35015
5159.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,32,Chak Barkat,16244
5160.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,38,Dhalahar,17382
5161.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,47,Dogachhi,33721
5162.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,66,Jamalpur,25111
5163.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,76,Mohammadabad,18332
5164.,50,Rajshahi,38,Joypurhat,47,Joypurhat Sadar,85,Puranapail,25148
5165.,50,Rajshahi,38,Joypurhat,58,Kalai,38,Ahmmedabad,15460
5166.,50,Rajshahi,38,Joypurhat,58,Kalai,66,Matrai,28686
5167.,50,Rajshahi,38,Joypurhat,58,Kalai,76,Punat,29357
5168.,50,Rajshahi,38,Joypurhat,58,Kalai,85,Udaypur,27604
5169.,50,Rajshahi,38,Joypurhat,58,Kalai,95,Zindarpur,25626
5170.,50,Rajshahi,38,Joypurhat,61,Khetlal,15,Alampur,21199
5171.,50,Rajshahi,38,Joypurhat,61,Khetlal,19,Baratara,26243
5172.,50,Rajshahi,38,Joypurhat,61,Khetlal,28,Barail,18194
5173.,50,Rajshahi,38,Joypurhat,61,Khetlal,47,Khetlal,21876
5174.,50,Rajshahi,38,Joypurhat,61,Khetlal,57,Mamudpur,20814
5175.,50,Rajshahi,38,Joypurhat,74,Panchbibi,10,Aolai,30841
5176.,50,Rajshahi,38,Joypurhat,74,Panchbibi,21,Atapur,24974
5177.,50,Rajshahi,38,Joypurhat,74,Panchbibi,31,Aymarasulpur,27548
5178.,50,Rajshahi,38,Joypurhat,74,Panchbibi,42,Bagjana,23470
5179.,50,Rajshahi,38,Joypurhat,74,Panchbibi,52,Balighata,23062
5180.,50,Rajshahi,38,Joypurhat,74,Panchbibi,63,Dharanji,28990
5181.,50,Rajshahi,38,Joypurhat,74,Panchbibi,73,Kusumba,29566
5182.,50,Rajshahi,38,Joypurhat,74,Panchbibi,84,Mohamadpur,24642
5183.,20,Chittagong,46,Khagrachhari,43,Dighinala,15,Babuchhara,14106
5184.,20,Chittagong,46,Khagrachhari,43,Dighinala,31,Boalkhali,20483
5185.,20,Chittagong,46,Khagrachhari,43,Dighinala,47,Dighinala,13193
5186.,20,Chittagong,46,Khagrachhari,43,Dighinala,63,Kabakhali,15621
5187.,20,Chittagong,46,Khagrachhari,43,Dighinala,79,Merung,39989
5188.,20,Chittagong,46,Khagrachhari,49,Khagrachhari Sadar,15,Bhaibonchhara,19619
5189.,20,Chittagong,46,Khagrachhari,49,Khagrachhari Sadar,25,Golabari,10991
5190.,20,Chittagong,46,Khagrachhari,49,Khagrachhari Sadar,47,Kamalchhari,13643
5191.,20,Chittagong,46,Khagrachhari,49,Khagrachhari Sadar,63,Khagrachhari,9137
5192.,20,Chittagong,46,Khagrachhari,49,Khagrachhari Sadar,75,Perachhara,11165
5193.,20,Chittagong,46,Khagrachhari,61,Lakshmichhari,23,Barmachhari,6664
5194.,20,Chittagong,46,Khagrachhari,61,Lakshmichhari,47,Dulyatali,7613
5195.,20,Chittagong,46,Khagrachhari,61,Lakshmichhari,71,Lakshmichhari,11717
5196.,20,Chittagong,46,Khagrachhari,65,Mahalchhari,15,Kayangghat,7941
5197.,20,Chittagong,46,Khagrachhari,65,Mahalchhari,31,Mahalchhari,16347
5198.,20,Chittagong,46,Khagrachhari,65,Mahalchhari,47,Maschhari,11200
5199.,20,Chittagong,46,Khagrachhari,65,Mahalchhari,63,Mubachhari,6939
5200.,20,Chittagong,46,Khagrachhari,65,Mahalchhari,79,Sindukchari,8330
5201.,20,Chittagong,46,Khagrachhari,67,Manikchhari,19,Batnatali,12681
5202.,20,Chittagong,46,Khagrachhari,67,Manikchhari,42,Juggachhala,11356
5203.,20,Chittagong,46,Khagrachhari,67,Manikchhari,63,Manikchhari,21598
5204.,20,Chittagong,46,Khagrachhari,67,Manikchhari,87,Tintahari,15954
5205.,20,Chittagong,46,Khagrachhari,70,Matiranga,13,Amtali,8326
5206.,20,Chittagong,46,Khagrachhari,70,Matiranga,17,Baranal,9586
5207.,20,Chittagong,46,Khagrachhari,70,Matiranga,23,Belchhari,12982
5208.,20,Chittagong,46,Khagrachhari,70,Matiranga,35,Guimara,14939
5209.,20,Chittagong,46,Khagrachhari,70,Matiranga,47,Gumti,12316
5210.,20,Chittagong,46,Khagrachhari,70,Matiranga,59,Matiranga,12136
5211.,20,Chittagong,46,Khagrachhari,70,Matiranga,76,Tubalchhari,18344
5212.,20,Chittagong,46,Khagrachhari,70,Matiranga,83,Taindang,13935
5213.,20,Chittagong,46,Khagrachhari,77,Panchhari,19,Chengi,8029
5214.,20,Chittagong,46,Khagrachhari,77,Panchhari,38,Latiban,8349
5215.,20,Chittagong,46,Khagrachhari,77,Panchhari,57,Logang,11634
5216.,20,Chittagong,46,Khagrachhari,77,Panchhari,76,Panchhari,22706
5217.,20,Chittagong,46,Khagrachhari,77,Panchhari,89,Ulta Chari,11480
5218.,20,Chittagong,46,Khagrachhari,80,Ramgarh,38,Hapchhari,20933
5219.,20,Chittagong,46,Khagrachhari,80,Ramgarh,57,Pathachhara,12929
5220.,20,Chittagong,46,Khagrachhari,80,Ramgarh,76,Ramgarh,12961
5221.,40,Khulna,47,Khulna,12,Batiaghata,11,Amirpur,16282
5222.,40,Khulna,47,Khulna,12,Batiaghata,23,Baliadanga,16813
5223.,40,Khulna,47,Khulna,12,Batiaghata,35,Batiaghata,19460
5224.,40,Khulna,47,Khulna,12,Batiaghata,47,Bhanderkote,15834
5225.,40,Khulna,47,Khulna,12,Batiaghata,59,Gangarampur,18168
5226.,40,Khulna,47,Khulna,12,Batiaghata,71,Jalma,59025
5227.,40,Khulna,47,Khulna,12,Batiaghata,83,Surkhali,26109
5228.,40,Khulna,47,Khulna,17,Dacope,10,Bajua,15753
5229.,40,Khulna,47,Khulna,17,Dacope,13,Banishanta,14606
5230.,40,Khulna,47,Khulna,17,Dacope,21,Laudubi,9222
5231.,40,Khulna,47,Khulna,17,Dacope,42,Dacope,7047
5232.,40,Khulna,47,Khulna,17,Dacope,52,Kailasganj,14516
5233.,40,Khulna,47,Khulna,17,Dacope,63,Kamarkhola,13897
5234.,40,Khulna,47,Khulna,17,Dacope,69,Pankhali,15570
5235.,40,Khulna,47,Khulna,17,Dacope,73,Sutarkhali,30060
5236.,40,Khulna,47,Khulna,17,Dacope,84,Tildanga,17006
5237.,40,Khulna,47,Khulna,17,Dacope,97,Khulna Range,451
5238.,40,Khulna,47,Khulna,21,Daulatpur Thana,10,Aranghata,12126
5239.,40,Khulna,47,Khulna,30,Dumuria,11,Atlia,32236
5240.,40,Khulna,47,Khulna,30,Dumuria,13,Bhandar Para,16749
5241.,40,Khulna,47,Khulna,30,Dumuria,20,Dhamalia,22240
5242.,40,Khulna,47,Khulna,30,Dumuria,27,Dumuria,29242
5243.,40,Khulna,47,Khulna,30,Dumuria,33,Gutudia,26143
5244.,40,Khulna,47,Khulna,30,Dumuria,40,Kharnia,20585
5245.,40,Khulna,47,Khulna,30,Dumuria,47,Magurkhali,13891
5246.,40,Khulna,47,Khulna,30,Dumuria,54,Maguraghona,23115
5247.,40,Khulna,47,Khulna,30,Dumuria,61,Raghunathpur,25817
5248.,40,Khulna,47,Khulna,30,Dumuria,67,Rangpur,18053
5249.,40,Khulna,47,Khulna,30,Dumuria,74,Rudaghara,23148
5250.,40,Khulna,47,Khulna,30,Dumuria,81,Sahas,18647
5251.,40,Khulna,47,Khulna,30,Dumuria,88,Sarappur,16101
5252.,40,Khulna,47,Khulna,30,Dumuria,94,Sovna,19708
5253.,40,Khulna,47,Khulna,40,Dighalia,17,Barakpur,22907
5254.,40,Khulna,47,Khulna,40,Dighalia,57,Dighalia,29518
5255.,40,Khulna,47,Khulna,40,Dighalia,66,Gazir Hat,19433
5256.,40,Khulna,47,Khulna,40,Dighalia,85,Senhati,43727
5257.,40,Khulna,47,Khulna,48,Khan Jahan Ali Thana,19,Atra Gilatala,48107
5258.,40,Khulna,47,Khulna,48,Khan Jahan Ali Thana,75,Jugipole,26276
5259.,40,Khulna,47,Khulna,53,Koyra,10,Amadi,33184
5260.,40,Khulna,47,Khulna,53,Koyra,11,Bagali,34477
5261.,40,Khulna,47,Khulna,53,Koyra,22,Dakshin Bedkashi,16755
5262.,40,Khulna,47,Khulna,53,Koyra,55,Koyra,33230
5263.,40,Khulna,47,Khulna,53,Koyra,72,Maharajpur,31068
5264.,40,Khulna,47,Khulna,53,Koyra,78,Maheshwaripur,29992
5265.,40,Khulna,47,Khulna,53,Koyra,94,Uttar Bedkashi,15225
5266.,40,Khulna,47,Khulna,64,Paikgachha,16,Chandkhali,37734
5267.,40,Khulna,47,Khulna,64,Paikgachha,27,Deluti,15554
5268.,40,Khulna,47,Khulna,64,Paikgachha,33,Gadaipur,19669
5269.,40,Khulna,47,Khulna,64,Paikgachha,39,Garuikhali,22805
5270.,40,Khulna,47,Khulna,64,Paikgachha,44,Haridhali,23415
5271.,40,Khulna,47,Khulna,64,Paikgachha,50,Kapilmuni,33011
5272.,40,Khulna,47,Khulna,64,Paikgachha,61,Laskar,20463
5273.,40,Khulna,47,Khulna,64,Paikgachha,67,Lata,10856
5274.,40,Khulna,47,Khulna,64,Paikgachha,83,Raruli,26152
5275.,40,Khulna,47,Khulna,64,Paikgachha,89,Sholadana,22307
5276.,40,Khulna,47,Khulna,69,Phultala,38,Damodar,36742
5277.,40,Khulna,47,Khulna,69,Phultala,57,Jamira,19138
5278.,40,Khulna,47,Khulna,69,Phultala,76,Phultala,28001
5279.,40,Khulna,47,Khulna,75,Rupsa,13,Aijganti,44318
5280.,40,Khulna,47,Khulna,75,Rupsa,27,Ghatbhogh,33786
5281.,40,Khulna,47,Khulna,75,Rupsa,54,Naihati,58299
5282.,40,Khulna,47,Khulna,75,Rupsa,67,Sreefaltala,25242
5283.,40,Khulna,47,Khulna,75,Rupsa,81,T. S. Bahirdia,17874
